,customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_class,Segment,top_1000
799,138,64,7,3377.12,2,3,3,233,Big Spenders,Yes
800,153,64,7,5522.509999999999,2,3,4,234,Big Spenders,Yes
801,156,16,5,3095.3699999999994,4,2,3,423,Big Spenders,Yes
802,159,66,6,2935.3700000000003,2,3,3,233,Big Spenders,Yes
803,166,63,7,4063.6599999999994,2,3,4,234,Big Spenders,Yes
804,176,22,4,3025.5600000000004,3,1,3,313,Big Spenders,Yes
805,189,3,5,5329.98,4,2,4,424,Big Spenders,Yes
806,208,27,5,3342.02,3,2,3,323,Big Spenders,Yes
807,227,26,5,3906.03,3,2,3,323,Big Spenders,Yes
808,228,77,5,3719.75,2,2,3,223,Big Spenders,Yes
809,263,46,7,3476.9399999999996,2,3,3,233,Big Spenders,Yes
810,297,8,4,3599.1800000000003,4,1,3,413,Big Spenders,Yes
811,303,43,3,3247.08,3,1,3,313,Big Spenders,Yes
812,311,61,6,4054.480000000001,2,3,3,233,Big Spenders,Yes
813,312,13,5,4570.38,4,2,4,424,Big Spenders,Yes
814,319,71,5,3955.9100000000003,2,2,3,223,Big Spenders,Yes
815,327,16,5,3498.6299999999997,4,2,3,423,Big Spenders,Yes
816,331,82,6,4404.67,2,3,4,234,Big Spenders,Yes
817,339,58,5,4327.24,2,2,4,224,Big Spenders,Yes
818,347,59,7,8326.369999999999,2,3,4,234,Big Spenders,Yes
819,354,67,6,3101.72,2,3,3,233,Big Spenders,Yes
820,360,8,5,5070.23,4,2,4,424,Big Spenders,Yes
821,365,50,7,4724.04,2,3,4,234,Big Spenders,Yes
822,371,9,5,5004.52,4,2,4,424,Big Spenders,Yes
823,384,85,5,2917.5899999999992,2,2,3,223,Big Spenders,Yes
824,387,31,3,3417.7799999999997,3,1,3,313,Big Spenders,Yes
825,402,56,6,4965.429999999999,2,3,4,234,Big Spenders,Yes
826,408,17,5,3082.2799999999997,4,2,3,423,Big Spenders,Yes
827,417,70,7,3807.6400000000003,2,3,3,233,Big Spenders,Yes
828,421,56,6,3952.1500000000005,2,3,3,233,Big Spenders,Yes
829,424,74,6,4053.59,2,3,3,233,Big Spenders,Yes
830,430,65,6,5625.17,2,3,4,234,Big Spenders,Yes
831,437,48,6,3045.5999999999995,2,3,3,233,Big Spenders,Yes
832,463,67,6,3501.72,2,3,3,233,Big Spenders,Yes
833,471,48,6,3918.11,2,3,3,233,Big Spenders,Yes
834,472,49,5,3309.79,2,2,3,223,Big Spenders,Yes
835,477,35,5,3375.0600000000004,3,2,3,323,Big Spenders,Yes
836,532,28,5,2963.81,3,2,3,323,Big Spenders,Yes
837,536,32,3,2832.0599999999995,3,1,3,313,Big Spenders,Yes
838,546,37,5,4449.529999999999,3,2,4,324,Big Spenders,Yes
839,547,74,6,2901.1900000000005,2,3,3,233,Big Spenders,Yes
840,587,53,6,3293.38,2,3,3,233,Big Spenders,Yes
841,588,19,5,3603.85,3,2,3,323,Big Spenders,Yes
842,596,85,3,3836.34,2,1,3,213,Big Spenders,Yes
843,603,49,7,3148.1000000000004,2,3,3,233,Big Spenders,Yes
844,604,69,6,4661.959999999999,2,3,4,234,Big Spenders,Yes
845,615,42,4,3620.88,3,1,3,313,Big Spenders,Yes
846,619,65,7,3378.35,2,3,3,233,Big Spenders,Yes
847,630,53,7,3717.21,2,3,3,233,Big Spenders,Yes
848,648,57,7,4222.63,2,3,4,234,Big Spenders,Yes
849,650,50,6,2904.69,2,3,3,233,Big Spenders,Yes
850,651,18,3,3473.3199999999997,4,1,3,413,Big Spenders,Yes
851,655,51,6,5753.879999999999,2,3,4,234,Big Spenders,Yes
852,660,12,4,3839.4500000000003,4,1,3,413,Big Spenders,Yes
853,662,86,7,3872.9999999999995,2,3,3,233,Big Spenders,Yes
854,667,19,5,3802.78,3,2,3,323,Big Spenders,Yes
855,671,62,6,5393.05,2,3,4,234,Big Spenders,Yes
856,672,50,3,3633.1399999999994,2,1,3,213,Big Spenders,Yes
857,688,81,4,2967.8,2,1,3,213,Big Spenders,Yes
858,693,10,5,3763.9199999999996,4,2,3,423,Big Spenders,Yes
859,697,11,4,3996.6,4,1,3,413,Big Spenders,Yes
860,703,1,5,4928.800000000001,4,2,4,424,Big Spenders,Yes
861,722,87,5,2934.44,2,2,3,223,Big Spenders,Yes
862,726,54,3,2965.7599999999998,2,1,3,213,Big Spenders,Yes
863,727,61,6,3970.0299999999997,2,3,3,233,Big Spenders,Yes
864,732,64,5,3269.12,2,2,3,223,Big Spenders,Yes
865,735,87,4,3025.33,2,1,3,213,Big Spenders,Yes
866,750,58,6,5391.709999999999,2,3,4,234,Big Spenders,Yes
867,757,72,5,2946.73,2,2,3,223,Big Spenders,Yes
868,763,74,6,3894.51,2,3,3,233,Big Spenders,Yes
869,770,49,6,4457.48,2,3,4,234,Big Spenders,Yes
870,772,2,5,2879.1900000000005,4,2,3,423,Big Spenders,Yes
871,775,58,7,2862.330000000001,2,3,3,233,Big Spenders,Yes
872,782,25,5,3431.8299999999995,3,2,3,323,Big Spenders,Yes
873,795,18,5,2785.9800000000005,4,2,3,423,Big Spenders,Yes
874,800,85,6,3239.48,2,3,3,233,Big Spenders,Yes
875,821,33,5,2925.75,3,2,3,323,Big Spenders,Yes
876,824,9,4,4137.78,4,1,4,414,Big Spenders,Yes
877,864,46,6,4499.38,2,3,4,234,Big Spenders,Yes
878,868,83,6,5534.830000000001,2,3,4,234,Big Spenders,Yes
879,873,31,5,3226.46,3,2,3,323,Big Spenders,Yes
880,875,63,6,4796.959999999999,2,3,4,234,Big Spenders,Yes
881,878,79,3,2809.7499999999995,2,1,3,213,Big Spenders,Yes
882,893,75,7,4868.87,2,3,4,234,Big Spenders,Yes
883,901,82,4,3812.88,2,1,3,213,Big Spenders,Yes
884,918,16,5,4066.2400000000002,4,2,4,424,Big Spenders,Yes
885,931,70,5,2890.0600000000004,2,2,3,223,Big Spenders,Yes
886,933,0,5,2817.63,4,2,3,423,Big Spenders,Yes
887,940,52,5,3256.1400000000003,2,2,3,223,Big Spenders,Yes
888,947,80,5,2981.520000000001,2,2,3,223,Big Spenders,Yes
889,949,88,6,3644.4899999999993,2,3,3,233,Big Spenders,Yes
890,952,46,5,3569.9799999999996,2,2,3,223,Big Spenders,Yes
891,960,78,4,3516.3700000000003,2,1,3,213,Big Spenders,Yes
892,965,60,4,3867.74,2,1,3,213,Big Spenders,Yes
893,967,66,4,3798.3500000000004,2,1,3,213,Big Spenders,Yes
894,969,17,5,2793.0499999999997,4,2,3,423,Big Spenders,Yes
895,970,33,5,2840.8100000000004,3,2,3,323,Big Spenders,Yes
896,971,48,5,4015.7799999999997,2,2,3,223,Big Spenders,Yes
897,979,5,5,3756.9100000000003,4,2,3,423,Big Spenders,Yes
898,989,25,4,3380.3399999999997,3,1,3,313,Big Spenders,Yes
899,997,59,7,2923.29,2,3,3,233,Big Spenders,Yes
900,1022,83,5,6444.49,2,2,4,224,Big Spenders,Yes
901,1063,46,6,3112.6900000000005,2,3,3,233,Big Spenders,Yes
902,1081,11,5,3227.8900000000003,4,2,3,423,Big Spenders,Yes
903,1095,14,4,4498.339999999999,4,1,4,414,Big Spenders,Yes
904,1116,7,3,4053.9199999999996,4,1,3,413,Big Spenders,Yes
905,1123,10,5,4235.799999999999,4,2,4,424,Big Spenders,Yes
906,1125,29,5,2839.93,3,2,3,323,Big Spenders,Yes
907,1128,26,5,3388.35,3,2,3,323,Big Spenders,Yes
908,1133,75,5,4618.8,2,2,4,224,Big Spenders,Yes
909,1136,35,5,3394.0999999999995,3,2,3,323,Big Spenders,Yes
910,1143,4,5,3277.7700000000004,4,2,3,423,Big Spenders,Yes
911,1151,75,5,3449.31,2,2,3,223,Big Spenders,Yes
912,1157,85,7,5037.459999999999,2,3,4,234,Big Spenders,Yes
913,1168,59,7,6128.860000000001,2,3,4,234,Big Spenders,Yes
914,1169,62,7,4318.2,2,3,4,234,Big Spenders,Yes
915,1170,86,5,3351.7,2,2,3,223,Big Spenders,Yes
916,1179,7,4,5068.44,4,1,4,414,Big Spenders,Yes
917,1195,19,5,3463.8100000000004,3,2,3,323,Big Spenders,Yes
918,1205,68,6,3731.75,2,3,3,233,Big Spenders,Yes
919,1208,77,5,3238.37,2,2,3,223,Big Spenders,Yes
920,1214,23,4,3652.09,3,1,3,313,Big Spenders,Yes
921,1224,47,7,4250.74,2,3,4,234,Big Spenders,Yes
922,1235,81,2,3332.7999999999993,2,1,3,213,Big Spenders,Yes
923,1236,41,4,3078.59,3,1,3,313,Big Spenders,Yes
924,1240,5,4,3015.0499999999993,4,1,3,413,Big Spenders,Yes
925,1287,67,7,5456.969999999999,2,3,4,234,Big Spenders,Yes
926,1314,27,5,2894.17,3,2,3,323,Big Spenders,Yes
927,1322,63,4,4008.84,2,1,3,213,Big Spenders,Yes
928,1327,6,5,2848.5,4,2,3,423,Big Spenders,Yes
929,1335,52,7,3332.6499999999996,2,3,3,233,Big Spenders,Yes
930,1337,83,6,3417.4200000000005,2,3,3,233,Big Spenders,Yes
931,1368,48,6,3581.3399999999997,2,3,3,233,Big Spenders,Yes
932,1372,66,6,2935.68,2,3,3,233,Big Spenders,Yes
933,1377,75,5,2814.08,2,2,3,223,Big Spenders,Yes
934,1379,28,5,4337.3099999999995,3,2,4,324,Big Spenders,Yes
935,1383,57,3,3357.8899999999994,2,1,3,213,Big Spenders,Yes
936,1400,56,6,4751.719999999999,2,3,4,234,Big Spenders,Yes
937,1410,60,7,5597.109999999999,2,3,4,234,Big Spenders,Yes
938,1415,57,4,3062.52,2,1,3,213,Big Spenders,Yes
939,1417,56,7,3873.42,2,3,3,233,Big Spenders,Yes
940,1425,0,4,3144.999999999999,4,1,3,413,Big Spenders,Yes
941,1426,48,7,3867.3399999999997,2,3,3,233,Big Spenders,Yes
942,1427,59,5,3573.8899999999994,2,2,3,223,Big Spenders,Yes
943,1451,83,6,4060.31,2,3,3,233,Big Spenders,Yes
944,1452,2,5,3431.62,4,2,3,423,Big Spenders,Yes
945,1453,0,5,3265.7500000000005,4,2,3,423,Big Spenders,Yes
946,1471,5,4,4594.69,4,1,4,414,Big Spenders,Yes
947,1472,69,7,5011.4,2,3,4,234,Big Spenders,Yes
948,1475,46,7,7374.71,2,3,4,234,Big Spenders,Yes
949,1486,32,5,3681.51,3,2,3,323,Big Spenders,Yes
950,1496,53,5,3181.1600000000008,2,2,3,223,Big Spenders,Yes
951,1505,18,4,3825.7100000000005,4,1,3,413,Big Spenders,Yes
952,1507,16,3,3023.26,4,1,3,413,Big Spenders,Yes
953,1508,61,5,3479.0099999999998,2,2,3,223,Big Spenders,Yes
954,1516,37,5,4256.32,3,2,4,324,Big Spenders,Yes
955,1528,75,7,5083.41,2,3,4,234,Big Spenders,Yes
956,1534,46,7,3244.32,2,3,3,233,Big Spenders,Yes
957,1541,70,5,3324.8900000000003,2,2,3,223,Big Spenders,Yes
958,1556,84,5,3519.2200000000003,2,2,3,223,Big Spenders,Yes
959,1557,75,6,4684.950000000001,2,3,4,234,Big Spenders,Yes
960,1559,56,7,8050.099999999999,2,3,4,234,Big Spenders,Yes
961,1571,3,4,4968.78,4,1,4,414,Big Spenders,Yes
962,1572,82,6,7651.019999999999,2,3,4,234,Big Spenders,Yes
963,1593,53,6,3818.36,2,3,3,233,Big Spenders,Yes
964,1595,77,7,4891.75,2,3,4,234,Big Spenders,Yes
965,1602,7,4,2997.36,4,1,3,413,Big Spenders,Yes
966,1609,61,5,4041.6000000000004,2,2,3,223,Big Spenders,Yes
967,1612,67,2,2932.8199999999997,2,1,3,213,Big Spenders,Yes
968,1615,55,5,4894.110000000001,2,2,4,224,Big Spenders,Yes
969,1617,5,5,2977.19,4,2,3,423,Big Spenders,Yes
970,1636,40,5,3274.29,3,2,3,323,Big Spenders,Yes
971,1638,11,4,4046.88,4,1,3,413,Big Spenders,Yes
972,1649,71,2,2891.15,2,1,3,213,Big Spenders,Yes
973,1659,80,7,3461.08,2,3,3,233,Big Spenders,Yes
974,1665,68,7,3302.0499999999997,2,3,3,233,Big Spenders,Yes
975,1667,76,7,5432.4,2,3,4,234,Big Spenders,Yes
976,1669,59,6,3361.1000000000004,2,3,3,233,Big Spenders,Yes
977,1676,87,5,4291.110000000001,2,2,4,224,Big Spenders,Yes
978,1681,18,5,2930.55,4,2,3,423,Big Spenders,Yes
979,1682,82,6,5354.43,2,3,4,234,Big Spenders,Yes
980,1693,75,6,3726.31,2,3,3,233,Big Spenders,Yes
981,1697,24,5,3042.4799999999996,3,2,3,323,Big Spenders,Yes
982,1699,81,7,3497.23,2,3,3,233,Big Spenders,Yes
983,1720,23,5,3538.0499999999997,3,2,3,323,Big Spenders,Yes
984,1725,60,6,5166.549999999999,2,3,4,234,Big Spenders,Yes
985,1727,71,7,3036.0499999999997,2,3,3,233,Big Spenders,Yes
986,1729,58,6,3005.33,2,3,3,233,Big Spenders,Yes
987,1733,53,5,3170.479999999999,2,2,3,223,Big Spenders,Yes
988,1736,54,6,3759.2799999999997,2,3,3,233,Big Spenders,Yes
989,1737,45,3,3531.0899999999992,3,1,3,313,Big Spenders,Yes
990,1743,86,7,4448.07,2,3,4,234,Big Spenders,Yes
991,1750,55,6,5227.98,2,3,4,234,Big Spenders,Yes
992,1755,48,6,3451.34,2,3,3,233,Big Spenders,Yes
993,1761,18,5,3258.9500000000003,4,2,3,423,Big Spenders,Yes
994,1767,4,5,3152.2900000000004,4,2,3,423,Big Spenders,Yes
995,1782,81,5,3162.6400000000003,2,2,3,223,Big Spenders,Yes
996,1793,60,6,4960.36,2,3,4,234,Big Spenders,Yes
997,1808,76,7,7965.279999999999,2,3,4,234,Big Spenders,Yes
998,1838,49,5,4691.45,2,2,4,224,Big Spenders,Yes
999,1839,49,7,2784.0,2,3,3,233,Big Spenders,Yes
1000,1857,87,4,3240.2299999999996,2,1,3,213,Big Spenders,No
1001,1860,11,5,3765.78,4,2,3,423,Big Spenders,No
1002,1861,29,5,2890.7000000000003,3,2,3,323,Big Spenders,No
1003,1862,74,7,3020.1,2,3,3,233,Big Spenders,No
1004,1873,8,4,2807.58,4,1,3,413,Big Spenders,No
1005,1888,87,4,3288.04,2,1,3,213,Big Spenders,No
1006,1891,81,7,4045.2,2,3,3,233,Big Spenders,No
1007,1898,60,6,4787.35,2,3,4,234,Big Spenders,No
1008,1909,59,6,3456.8,2,3,3,233,Big Spenders,No
1009,1916,53,7,4545.8,2,3,4,234,Big Spenders,No
1010,1923,15,4,3078.62,4,1,3,413,Big Spenders,No
1011,1926,5,5,4911.09,4,2,4,424,Big Spenders,No
1012,1940,76,4,3259.4100000000003,2,1,3,213,Big Spenders,No
1013,1941,5,4,3130.19,4,1,3,413,Big Spenders,No
1014,1967,22,5,4348.499999999999,3,2,4,324,Big Spenders,No
1015,1971,62,7,4812.989999999999,2,3,4,234,Big Spenders,No
1016,1972,0,4,2792.56,4,1,3,413,Big Spenders,No
1017,1973,47,4,3371.69,2,1,3,213,Big Spenders,No
1018,1979,33,5,4541.839999999999,3,2,4,324,Big Spenders,No
1019,1983,2,4,3061.8,4,1,3,413,Big Spenders,No
1020,1984,48,7,7256.079999999999,2,3,4,234,Big Spenders,No
1021,2004,46,5,2909.67,2,2,3,223,Big Spenders,No
1022,2007,23,3,4150.159999999999,3,1,4,314,Big Spenders,No
1023,2014,54,6,2872.4099999999994,2,3,3,233,Big Spenders,No
1024,2015,50,6,2970.6000000000004,2,3,3,233,Big Spenders,No
1025,2017,12,5,3692.859999999999,4,2,3,423,Big Spenders,No
1026,2022,13,5,3955.17,4,2,3,423,Big Spenders,No
1027,2038,13,4,3207.1700000000005,4,1,3,413,Big Spenders,No
1028,2041,80,6,3799.8600000000006,2,3,3,233,Big Spenders,No
1029,2044,5,5,3977.45,4,2,3,423,Big Spenders,No
1030,2048,57,6,5350.0,2,3,4,234,Big Spenders,No
1031,2051,51,6,6140.659999999999,2,3,4,234,Big Spenders,No
1032,2054,1,4,3000.7,4,1,3,413,Big Spenders,No
1033,2062,42,5,3465.4100000000003,3,2,3,323,Big Spenders,No
1034,2092,16,5,3651.0300000000007,4,2,3,423,Big Spenders,No
1035,2093,60,6,3660.4800000000005,2,3,3,233,Big Spenders,No
1036,2099,63,7,4576.759999999999,2,3,4,234,Big Spenders,No
1037,2105,23,5,5155.91,3,2,4,324,Big Spenders,No
1038,2106,3,4,3249.41,4,1,3,413,Big Spenders,No
1039,2112,2,4,3696.4300000000003,4,1,3,413,Big Spenders,No
1040,2113,33,4,2989.6400000000003,3,1,3,313,Big Spenders,No
1041,2119,67,4,2795.32,2,1,3,213,Big Spenders,No
1042,2124,57,6,3900.32,2,3,3,233,Big Spenders,No
1043,2134,81,5,3923.5700000000006,2,2,3,223,Big Spenders,No
1044,2136,10,4,3917.47,4,1,3,413,Big Spenders,No
1045,2139,60,5,5380.679999999999,2,2,4,224,Big Spenders,No
1046,2153,76,7,4042.6899999999996,2,3,3,233,Big Spenders,No
1047,2164,68,7,3328.51,2,3,3,233,Big Spenders,No
1048,2166,58,6,3071.34,2,3,3,233,Big Spenders,No
1049,2172,29,4,5407.149999999999,3,1,4,314,Big Spenders,No
1050,2174,81,5,2884.7200000000003,2,2,3,223,Big Spenders,No
1051,2175,58,4,3173.9500000000003,2,1,3,213,Big Spenders,No
1052,2187,63,7,5644.17,2,3,4,234,Big Spenders,No
1053,2195,2,5,4139.25,4,2,4,424,Big Spenders,No
1054,2203,49,5,3469.0499999999997,2,2,3,223,Big Spenders,No
1055,2207,74,6,3604.1400000000003,2,3,3,233,Big Spenders,No
1056,2222,59,6,3821.2700000000004,2,3,3,233,Big Spenders,No
1057,2223,54,7,3538.42,2,3,3,233,Big Spenders,No
1058,2235,80,6,3649.92,2,3,3,233,Big Spenders,No
1059,2245,74,7,3320.7799999999997,2,3,3,233,Big Spenders,No
1060,2257,64,5,4193.32,2,2,4,224,Big Spenders,No
1061,2258,52,6,3881.78,2,3,3,233,Big Spenders,No
1062,2263,35,5,3371.4799999999996,3,2,3,323,Big Spenders,No
1063,2286,49,5,2878.73,2,2,3,223,Big Spenders,No
1064,2290,72,5,4225.7699999999995,2,2,4,224,Big Spenders,No
1065,2294,73,7,5050.259999999999,2,3,4,234,Big Spenders,No
1066,2296,36,4,3592.5,3,1,3,313,Big Spenders,No
1067,2297,37,5,4274.88,3,2,4,324,Big Spenders,No
1068,2299,59,6,3142.7499999999995,2,3,3,233,Big Spenders,No
1069,2300,17,4,2812.1099999999997,4,1,3,413,Big Spenders,No
1070,2301,5,5,4639.99,4,2,4,424,Big Spenders,No
1071,2311,66,5,4460.120000000001,2,2,4,224,Big Spenders,No
1072,2319,9,4,4564.900000000001,4,1,4,414,Big Spenders,No
1073,2343,62,3,3275.6600000000003,2,1,3,213,Big Spenders,No
1074,2345,0,4,4609.14,4,1,4,414,Big Spenders,No
1075,2351,55,7,4068.23,2,3,4,234,Big Spenders,No
1076,2354,36,5,3458.1499999999996,3,2,3,323,Big Spenders,No
1077,2355,70,5,4351.82,2,2,4,224,Big Spenders,No
1078,2363,58,6,3222.9900000000002,2,3,3,233,Big Spenders,No
1079,2368,74,6,4675.969999999999,2,3,4,234,Big Spenders,No
1080,2377,7,5,4707.549999999999,4,2,4,424,Big Spenders,No
1081,2378,10,5,2777.4799999999996,4,2,3,423,Big Spenders,No
1082,2384,59,6,3796.7000000000003,2,3,3,233,Big Spenders,No
1083,2390,69,6,4636.58,2,3,4,234,Big Spenders,No
1084,2408,24,3,2824.16,3,1,3,313,Big Spenders,No
1085,2409,49,7,3077.5600000000004,2,3,3,233,Big Spenders,No
1086,2413,58,7,4523.23,2,3,4,234,Big Spenders,No
1087,2444,44,4,3270.2200000000003,3,1,3,313,Big Spenders,No
1088,2446,71,7,5417.47,2,3,4,234,Big Spenders,No
1089,2462,24,5,3481.4500000000003,3,2,3,323,Big Spenders,No
1090,2470,12,4,2823.58,4,1,3,413,Big Spenders,No
1091,2472,85,6,4181.0,2,3,4,234,Big Spenders,No
1092,2474,64,7,4958.1,2,3,4,234,Big Spenders,No
1093,2480,42,5,3382.4000000000005,3,2,3,323,Big Spenders,No
1094,2497,46,4,2981.3900000000003,2,1,3,213,Big Spenders,No
1095,2507,47,4,3467.88,2,1,3,213,Big Spenders,No
1096,2539,40,5,2862.4100000000003,3,2,3,323,Big Spenders,No
1097,2550,11,5,3128.2700000000004,4,2,3,423,Big Spenders,No
1098,2555,1,5,5495.54,4,2,4,424,Big Spenders,No
1099,2558,32,4,2907.42,3,1,3,313,Big Spenders,No
1100,2561,1,4,4283.02,4,1,4,414,Big Spenders,No
1101,2569,75,7,3935.0799999999995,2,3,3,233,Big Spenders,No
1102,2582,52,5,2912.81,2,2,3,223,Big Spenders,No
1103,2590,50,6,5482.999999999999,2,3,4,234,Big Spenders,No
1104,2598,87,5,3931.13,2,2,3,223,Big Spenders,No
1105,2599,53,6,2866.0899999999997,2,3,3,233,Big Spenders,No
1106,2602,71,7,4041.7900000000004,2,3,3,233,Big Spenders,No
1107,2604,86,6,2795.7900000000004,2,3,3,233,Big Spenders,No
1108,2614,20,4,3002.51,3,1,3,313,Big Spenders,No
1109,2623,10,4,3633.61,4,1,3,413,Big Spenders,No
1110,2629,44,5,4119.06,3,2,4,324,Big Spenders,No
1111,2632,7,4,4100.59,4,1,4,414,Big Spenders,No
1112,2639,31,5,3676.22,3,2,3,323,Big Spenders,No
1113,2661,8,5,3638.75,4,2,3,423,Big Spenders,No
1114,2665,30,3,3383.62,3,1,3,313,Big Spenders,No
1115,2674,44,5,3478.1400000000003,3,2,3,323,Big Spenders,No
1116,2679,85,6,3337.8700000000003,2,3,3,233,Big Spenders,No
1117,2711,63,6,2814.87,2,3,3,233,Big Spenders,No
1118,2727,49,5,4757.210000000001,2,2,4,224,Big Spenders,No
1119,2752,12,4,3250.7200000000003,4,1,3,413,Big Spenders,No
1120,2765,46,6,2995.1800000000003,2,3,3,233,Big Spenders,No
1121,2766,47,6,6233.3,2,3,4,234,Big Spenders,No
1122,2769,46,6,4177.84,2,3,4,234,Big Spenders,No
1123,2771,44,5,4754.2,3,2,4,324,Big Spenders,No
1124,2778,9,5,3348.4700000000003,4,2,3,423,Big Spenders,No
1125,2780,2,5,3092.1200000000003,4,2,3,423,Big Spenders,No
1126,2805,3,5,4721.49,4,2,4,424,Big Spenders,No
1127,2808,6,5,5190.910000000001,4,2,4,424,Big Spenders,No
1128,2814,13,4,3232.82,4,1,3,413,Big Spenders,No
1129,2820,58,7,4695.94,2,3,4,234,Big Spenders,No
1130,2831,14,5,3975.17,4,2,3,423,Big Spenders,No
1131,2848,13,4,3121.17,4,1,3,413,Big Spenders,No
1132,2864,17,4,3022.9999999999995,4,1,3,413,Big Spenders,No
1133,2875,35,4,3231.91,3,1,3,313,Big Spenders,No
1134,2881,72,6,3646.67,2,3,3,233,Big Spenders,No
1135,2883,49,7,5553.21,2,3,4,234,Big Spenders,No
1136,2891,62,7,4629.95,2,3,4,234,Big Spenders,No
1137,2892,12,5,4015.0199999999995,4,2,3,423,Big Spenders,No
1138,2897,46,5,2828.37,2,2,3,223,Big Spenders,No
1139,2907,74,7,5213.35,2,3,4,234,Big Spenders,No
1140,2909,83,7,4644.23,2,3,4,234,Big Spenders,No
1141,2918,51,7,3469.6,2,3,3,233,Big Spenders,No
1142,2922,1,4,2947.71,4,1,3,413,Big Spenders,No
1143,2930,71,6,3166.9299999999994,2,3,3,233,Big Spenders,No
1144,2934,61,6,3777.2599999999998,2,3,3,233,Big Spenders,No
1145,2936,59,6,5099.85,2,3,4,234,Big Spenders,No
1146,2947,14,5,3764.8300000000004,4,2,3,423,Big Spenders,No
1147,2953,75,5,2881.2100000000005,2,2,3,223,Big Spenders,No
1148,2960,88,3,2935.67,2,1,3,213,Big Spenders,No
1149,2976,6,4,3521.6300000000006,4,1,3,413,Big Spenders,No
1150,2995,10,5,3066.6800000000003,4,2,3,423,Big Spenders,No
1151,3000,42,4,3354.2699999999995,3,1,3,313,Big Spenders,No
1152,3016,0,5,4253.5,4,2,4,424,Big Spenders,No
1153,3028,53,4,2978.2299999999996,2,1,3,213,Big Spenders,No
1154,3031,2,5,2910.87,4,2,3,423,Big Spenders,No
1155,3045,65,5,4393.859999999999,2,2,4,224,Big Spenders,No
1156,3047,34,5,3909.1400000000003,3,2,3,323,Big Spenders,No
1157,3054,2,5,3330.78,4,2,3,423,Big Spenders,No
1158,3058,24,5,5935.449999999999,3,2,4,324,Big Spenders,No
1159,3062,46,6,2857.68,2,3,3,233,Big Spenders,No
1160,3068,79,6,3084.65,2,3,3,233,Big Spenders,No
1161,3072,67,7,3373.78,2,3,3,233,Big Spenders,No
1162,3087,84,6,3708.87,2,3,3,233,Big Spenders,No
1163,3089,27,4,3618.4400000000005,3,1,3,313,Big Spenders,No
1164,3095,36,5,2799.4900000000002,3,2,3,323,Big Spenders,No
1165,3098,38,4,2968.25,3,1,3,313,Big Spenders,No
1166,3104,49,5,3491.38,2,2,3,223,Big Spenders,No
1167,3108,53,7,5916.21,2,3,4,234,Big Spenders,No
1168,3121,48,6,3164.13,2,3,3,233,Big Spenders,No
1169,3127,35,4,3898.4999999999995,3,1,3,313,Big Spenders,No
1170,3129,16,5,3590.37,4,2,3,423,Big Spenders,No
1171,3130,0,5,3792.7799999999997,4,2,3,423,Big Spenders,No
1172,3132,23,5,3426.5400000000004,3,2,3,323,Big Spenders,No
1173,3134,64,7,7491.11,2,3,4,234,Big Spenders,No
1174,3138,69,4,3168.15,2,1,3,213,Big Spenders,No
1175,3145,68,6,4067.6400000000003,2,3,4,234,Big Spenders,No
1176,3146,54,7,6399.64,2,3,4,234,Big Spenders,No
1177,3159,25,2,3222.44,3,1,3,313,Big Spenders,No
1178,3166,47,6,4710.419999999999,2,3,4,234,Big Spenders,No
1179,3178,29,5,4339.76,3,2,4,324,Big Spenders,No
1180,3196,50,7,2929.0099999999998,2,3,3,233,Big Spenders,No
1181,3206,75,7,2991.0099999999998,2,3,3,233,Big Spenders,No
1182,3214,68,4,2969.7699999999995,2,1,3,213,Big Spenders,No
1183,3230,69,5,3890.0,2,2,3,223,Big Spenders,No
1184,3242,49,7,8252.689999999999,2,3,4,234,Big Spenders,No
1185,3253,5,3,4031.6499999999996,4,1,3,413,Big Spenders,No
1186,3267,88,6,4449.68,2,3,4,234,Big Spenders,No
1187,3273,65,7,6133.65,2,3,4,234,Big Spenders,No
1188,3278,22,5,3216.13,3,2,3,323,Big Spenders,No
1189,3289,69,5,3476.2299999999996,2,2,3,223,Big Spenders,No
1190,3294,62,4,2826.8900000000003,2,1,3,213,Big Spenders,No
1191,3306,40,5,3473.13,3,2,3,323,Big Spenders,No
1192,3307,16,5,4311.99,4,2,4,424,Big Spenders,No
1193,3310,51,5,3121.04,2,2,3,223,Big Spenders,No
1194,3325,45,5,3028.2000000000003,3,2,3,323,Big Spenders,No
1195,3327,56,7,3615.5800000000004,2,3,3,233,Big Spenders,No
1196,3331,36,5,3159.58,3,2,3,323,Big Spenders,No
1197,3336,74,6,5824.4800000000005,2,3,4,234,Big Spenders,No
1198,3356,4,5,2799.7000000000003,4,2,3,423,Big Spenders,No
1199,3367,82,6,4779.07,2,3,4,234,Big Spenders,No
1200,3368,29,5,3153.4799999999996,3,2,3,323,Big Spenders,No
1201,3373,44,5,4048.46,3,2,3,323,Big Spenders,No
1202,3374,1,4,5034.57,4,1,4,414,Big Spenders,No
1203,3377,77,7,3395.35,2,3,3,233,Big Spenders,No
1204,3378,55,4,3399.0199999999995,2,1,3,213,Big Spenders,No
1205,3380,63,5,2793.8100000000004,2,2,3,223,Big Spenders,No
1206,3383,29,5,4177.32,3,2,4,324,Big Spenders,No
1207,3394,19,5,4073.2,3,2,4,324,Big Spenders,No
